,BSE500,SI1900,SIBANK,SPBSBMIP,SI0200,SPBSCDIP,SI0400,SPBSENIP,SI0600,SPBSFIIP,SI0800,SPBSIDIP,SI1000,SI1200,SI1400,SIPOWE,SIREAL,SIBTEC,SPBSTLIP,SPBSUTIP
5-November-2012,7218.84,10639.77,13177.11,1655.27,11088.94,1618.09,7386.21,2185.82,5745.21,2590.71,7743.77,1935.51,5779.77,10265.8,8350.64,1977.47,1810.59,3357.8,931.52,1590.48
6-November-2012,7247.43,10585.67,13255.89,1664.54,11066.01,1625.48,7399.82,2186.37,5759.53,2608.68,7817.38,1935.97,5779.23,10267.17,8363.58,1991.6,1847.66,3357.93,930.38,1604.01
7-November-2012,7292.76,10651.63,13397.49,1672.68,11122.22,1637.24,7418.83,2177.22,5784.89,2641.53,7859.57,1950.85,5817.46,10289.46,8337.98,1999.58,1898.71,3376.87,930.3,1606.75
8-November-2012,7279.68,10759.14,13347.59,1670.36,10972.03,1637.39,7429.79,2170.6,5796.56,2633.08,7804.89,1953.34,5802.08,10287.4,8296.36,1985.9,1937.3,3380.08,949.08,1590.94
9-November-2012,7218.32,10718.13,13186.94,1650.53,10869.04,1625.42,7356.53,2142.43,5785.32,2606.73,7752.75,1936.76,5756.34,10134.4,8185.94,1966.31,1905.44,3352.73,947.28,1576.69
12-November-2012,7234.16,10682.09,13310.99,1641.15,10796.66,1623.65,7439.67,2134.29,5808.57,2628.19,7760.75,1933.1,5787.15,10063.15,8156.75,1961.78,1922.02,3371.84,957.94,1573.38
13-November-2012,7233.14,10651.72,13254.84,1641.12,10809.65,1626.63,7413.51,2143.84,5823.46,2618.31,7768.68,1932.61,5748.19,10085.76,8185.77,1963.42,1917.12,3363.75,966.93,1573.72
15-November-2012,7196.35,10558.37,13233.44,1609.98,10791.16,1626.11,7534.86,2130.07,5748.03,2622.68,7705.6,1926.02,5645.08,9918.73,8132.23,1965.88,1954.82,3344.35,994.68,1574.56
16-November-2012,7123.69,10400.21,13020.82,1598.38,10635.33,1603.67,7465.83,2118.21,5669.59,2579.69,7686.05,1894.82,5669.38,9859.61,8066.58,1943.43,1889.23,3359.8,1014.82,1557.58
19-November-2012,7103.82,10508.02,13004.92,1584.45,10546.93,1609.18,7380.52,2112.05,5718.7,2564.09,7628.46,1879.04,5653.56,9793.26,8043.08,1940.5,1889.57,3361.81,1034.9,1550.43
20-November-2012,7082.19,10574.98,12991.1,1568.72,10490.91,1604.54,7388.38,2093.94,5699.63,2568.7,7635.17,1867.49,5635.95,9721.57,7972.12,1937.8,1832.5,3346.87,1026.78,1550.28
21-November-2012,7126.76,10549.93,13156.39,1579.68,10512.04,1615.04,7492.07,2102.17,5780.06,2589.9,7695.98,1870.87,5683.61,9790.64,8005.13,1918.62,1877.82,3370.32,1022.95,1543.77
22-November-2012,7152.87,10524.41,13224.23,1584.82,10624.36,1622.66,7465.12,2092.52,5816.18,2599.77,7731.82,1875.25,5731.71,9831.46,7966.08,1920.86,1880.04,3397.33,1028.64,1547.43
23-November-2012,7151.7,10558.86,13178.67,1579.98,10630.36,1626.14,7476.93,2102.73,5815.39,2598.44,7703.04,1880.09,5733.43,9801.24,7987.56,1920.1,1869.11,3399.91,1021.59,1536.63
26-November-2012,7184.91,10527.39,13138.94,1585.9,10704.67,1628.91,7566.84,2101.0,5851.25,2595.44,7757.66,1898.18,5804.68,9897.15,7968.48,1926.42,1876.97,3445.91,1042.58,1541.96
27-November-2012,7291.07,10628.8,13381.03,1605.12,10812.37,1649.75,7807.35,2124.35,5975.55,2643.35,7836.15,1918.49,5876.78,10032.14,8061.36,1936.04,1937.04,3508.44,1092.62,1549.46
29-November-2012,7402.2,10849.42,13750.98,1622.73,10980.18,1677.28,7920.3,2152.04,6052.71,2712.75,7903.69,1953.0,5855.86,10144.93,8164.17,1945.9,2002.45,3506.73,1101.13,1564.38
30-November-2012,7472.45,10814.46,13951.88,1651.79,11080.2,1681.85,8031.24,2169.19,6037.91,2761.85,7946.48,1963.66,5888.42,10355.19,8252.14,1980.33,1998.36,3527.88,1117.2,1586.89
3-December-2012,7489.49,10834.57,13895.42,1673.76,11119.76,1695.75,8075.65,2181.07,6017.39,2755.61,7961.77,1975.73,5891.0,10437.89,8291.1,1993.22,2025.3,3522.92,1102.17,1594.67
4-December-2012,7513.99,10787.69,13999.61,1669.52,11116.39,1694.26,8017.75,2211.65,6031.57,2773.06,7987.59,1979.57,5850.71,10401.08,8421.52,2009.86,2042.35,3513.35,1107.27,1608.74
5-December-2012,7533.65,10795.36,14093.11,1685.15,11172.32,1701.1,8032.88,2225.59,6045.15,2787.62,7979.46,1990.88,5779.43,10568.73,8483.73,2000.62,2099.84,3480.7,1103.22,1602.57
6-December-2012,7578.41,10880.62,14257.23,1696.22,11242.29,1710.38,8101.37,2244.48,6075.4,2820.79,7976.4,2011.43,5700.25,10651.71,8554.83,2024.28,2137.83,3444.02,1095.03,1620.32
7-December-2012,7551.62,10936.3,14183.22,1685.11,11239.27,1708.16,8144.7,2234.26,6066.73,2807.71,7971.07,2012.99,5644.41,10569.35,8510.77,2019.95,2101.86,3410.97,1087.72,1615.62
10-December-2012,7558.58,10911.82,14226.75,1685.74,11201.75,1704.14,8020.74,2218.92,6081.14,2836.12,8041.74,2005.55,5594.22,10575.51,8449.23,2014.87,2124.93,3380.4,1077.34,1612.05
11-December-2012,7535.92,10897.66,14176.21,1687.23,11166.07,1696.11,8006.78,2197.22,6142.21,2829.38,8039.99,1996.42,5554.76,10527.9,8373.63,1993.63,2083.28,3349.19,1062.91,1599.5
12-December-2012,7528.79,11000.43,14130.29,1676.64,11056.05,1707.82,8083.13,2204.8,6132.31,2818.77,8056.33,1987.3,5575.65,10452.97,8399.3,1980.61,2080.14,3360.47,1062.09,1589.5
13-December-2012,7470.69,11096.8,14086.23,1657.07,10927.33,1695.33,7862.13,2204.58,5970.55,2801.51,8005.23,1980.5,5549.42,10331.25,8405.97,1959.26,2046.54,3351.83,1068.43,1573.67
14-December-2012,7512.04,11162.4,14264.8,1686.95,10948.58,1698.03,7765.72,2214.67,5975.6,2827.29,7982.33,1992.24,5590.12,10569.9,8443.49,1954.76,2067.24,3364.96,1056.46,1574.58
17-December-2012,7507.64,11236.73,14273.06,1706.53,10901.35,1708.68,7742.97,2203.94,5944.28,2822.59,8016.26,1996.71,5522.03,10755.61,8400.86,1962.25,2071.45,3320.65,1027.01,1583.38
18-December-2012,7558.66,11286.7,14322.15,1730.61,11065.15,1723.2,7803.83,2198.0,5964.05,2841.26,8071.19,2018.83,5549.23,10946.67,8383.6,1983.38,2120.67,3358.37,1059.1,1593.44
19-December-2012,7604.62,11494.88,14374.79,1749.96,10996.06,1738.37,7799.71,2228.54,5941.64,2844.62,8198.62,2030.16,5623.19,11109.32,8492.88,1992.52,2133.13,3393.74,1065.61,1599.29
20-December-2012,7590.11,11406.99,14343.78,1757.91,10916.42,1732.34,7723.79,2222.34,5949.4,2835.88,8198.73,2011.86,5637.9,11241.04,8469.24,1981.27,2123.08,3405.37,1071.51,1592.25
21-December-2012,7492.41,11252.9,14151.18,1727.52,10735.11,1707.31,7626.13,2188.41,5924.29,2798.49,8059.61,1977.89,5623.71,11039.17,8339.71,1948.92,2048.55,3378.87,1043.46,1568.27
24-December-2012,7504.69,11304.39,14150.3,1722.15,10727.62,1709.92,7613.56,2179.02,5920.24,2799.32,8124.96,1984.1,5672.55,10980.34,8303.63,1955.83,2067.09,3411.12,1050.08,1577.44
26-December-2012,7560.61,11335.74,14342.16,1731.74,10907.9,1719.99,7648.77,2194.81,5945.29,2831.72,8176.61,2003.27,5662.68,11046.15,8370.35,1974.49,2092.37,3422.0,1076.6,1590.05
27-December-2012,7528.32,11345.97,14331.27,1724.5,10852.36,1706.08,7600.75,2182.33,5916.24,2823.35,8143.65,1996.85,5618.81,10974.36,8312.85,1969.65,2085.61,3399.92,1082.54,1586.62
28-December-2012,7572.36,11378.53,14330.47,1736.56,10904.63,1713.26,7657.92,2231.34,5932.07,2832.08,8127.78,2004.57,5686.98,11041.19,8510.52,1981.6,2089.91,3429.57,1081.26,1594.89
31-December-2012,7581.57,11426.21,14344.99,1743.18,10868.11,1720.63,7719.1,2233.36,5916.22,2833.41,8132.35,2007.96,5684.08,11070.63,8518.58,1990.91,2110.8,3427.9,1077.9,1603.91
1-January-2013,7650.75,11524.83,14555.18,1770.99,10993.44,1738.19,7794.21,2239.72,5945.85,2872.83,8166.42,2032.28,5685.56,11306.57,8535.17,2009.18,2168.74,3438.67,1091.69,1613.78
2-January-2013,7703.19,11630.82,14695.41,1783.16,11147.78,1752.42,7922.86,2264.24,5930.52,2903.2,8184.51,2054.82,5681.38,11381.57,8645.53,2024.25,2170.54,3445.46,1094.97,1622.49
3-January-2013,7729.66,11620.73,14682.36,1789.35,11105.04,1754.61,7892.42,2295.35,5901.03,2908.16,8192.99,2055.12,5744.07,11405.12,8763.88,2023.16,2194.27,3491.06,1122.82,1623.74
4-January-2013,7742.53,11590.59,14695.11,1778.01,11096.51,1753.55,7924.37,2316.3,5884.22,2914.41,8205.97,2051.64,5798.62,11289.77,8856.29,2032.49,2198.41,3514.91,1124.53,1631.88
7-January-2013,7725.93,11633.89,14603.42,1789.67,10932.88,1756.25,7845.21,2321.34,5822.33,2894.46,8239.26,2037.73,5810.45,11396.27,8875.45,2024.9,2176.48,3519.49,1125.27,1627.93
8-January-2013,7734.13,11644.94,14622.81,1777.28,10855.2,1756.49,7687.36,2315.25,5884.63,2903.78,8299.71,2029.83,5782.12,11286.47,8850.52,2037.68,2202.94,3514.39,1138.52,1634.12
9-January-2013,7701.59,11730.89,14608.62,1751.55,10745.09,1746.34,7594.07,2326.12,5810.51,2891.6,8302.94,2031.61,5737.73,11153.31,8895.15,2020.72,2185.35,3496.96,1143.63,1630.66
10-January-2013,7689.48,11767.84,14699.6,1730.79,10678.46,1741.52,7572.85,2338.95,5808.48,2898.03,8244.74,2028.48,5718.22,11083.5,8936.87,2001.95,2186.23,3483.99,1134.14,1619.52
11-January-2013,7641.13,11632.73,14498.54,1705.46,10540.65,1718.54,7589.08,2299.66,5665.28,2851.78,8139.87,1999.0,6252.26,10937.91,8788.06,1967.58,2144.82,3712.74,1114.23,1595.33
14-January-2013,7734.11,11579.78,14653.72,1722.61,10665.29,1730.79,7725.37,2333.74,5731.77,2890.57,8135.15,2017.1,6413.25,11075.53,8926.95,1986.51,2252.25,3800.65,1135.99,1612.25
15-January-2013,7763.87,11613.98,14759.32,1733.19,10672.05,1733.9,7759.91,2339.36,5765.85,2903.92,8141.72,2020.5,6398.36,11041.9,8965.73,1988.75,2275.88,3822.61,1190.99,1615.04
16-January-2013,7684.99,11335.09,14514.96,1706.21,10546.95,1704.93,7737.73,2348.15,5750.71,2857.57,8121.58,1987.37,6391.93,10810.27,9003.99,1969.48,2244.7,3800.43,1167.82,1602.51
17-January-2013,7728.04,11381.52,14531.22,1710.33,10481.19,1709.38,7743.23,2420.26,5753.83,2857.78,8109.31,1988.41,6479.06,10846.2,9283.79,1973.6,2290.77,3861.07,1197.85,1608.81
18-January-2013,7743.27,11298.24,14551.19,1700.93,10503.68,1700.07,7697.74,2492.95,5755.41,2867.9,8067.4,1984.98,6405.62,10780.47,9571.03,2001.97,2310.51,3817.38,1185.38,1638.31
21-January-2013,7764.36,11262.87,14520.0,1702.66,10660.46,1698.21,7707.13,2522.39,5816.54,2861.42,8034.47,1996.35,6396.8,10768.77,9696.31,2016.89,2280.25,3828.48,1211.47,1648.64
22-January-2013,7710.18,11206.12,14435.1,1696.08,10568.7,1692.85,7558.3,2513.67,5741.07,2842.04,7996.65,1978.65,6345.39,10688.95,9637.3,2005.14,2235.01,3796.01,1198.17,1630.16
23-January-2013,7694.86,11113.49,14496.66,1686.24,10579.72,1687.46,7487.62,2502.51,5721.65,2846.0,7979.17,1963.37,6332.52,10631.74,9586.27,1999.34,2182.67,3820.45,1236.79,1621.59
24-January-2013,7610.2,10834.39,14396.88,1658.22,10617.55,1656.22,7423.32,2481.59,5780.34,2809.63,7873.41,1925.47,6355.87,10435.61,9499.14,1959.89,2091.28,3803.68,1202.25,1581.24
25-January-2013,7696.35,11071.24,14565.06,1677.53,10759.77,1689.79,7549.94,2488.79,5836.47,2843.12,7991.49,1956.27,6414.26,10598.82,9535.84,1977.87,2183.63,3836.57,1206.58,1593.71
28-January-2013,7701.87,11185.31,14663.58,1676.62,10689.76,1694.51,7481.19,2458.6,5842.71,2856.46,7985.56,1959.3,6442.65,10628.92,9426.87,1967.49,2223.76,3846.81,1198.58,1591.6
29-January-2013,7661.06,11059.84,14589.39,1661.1,10644.9,1679.48,7442.84,2430.91,5883.9,2842.36,7959.55,1949.38,6410.56,10577.29,9299.47,1955.75,2177.77,3813.97,1173.77,1581.78
30-January-2013,7667.05,11005.95,14642.36,1670.83,10512.54,1685.36,7535.4,2462.9,5886.11,2843.3,7988.02,1930.57,6410.38,10607.33,9398.26,1942.38,2208.12,3807.1,1163.4,1564.02
31-January-2013,7665.74,10993.92,14580.26,1672.63,10495.62,1690.14,7581.5,2455.07,5921.89,2834.35,8016.93,1933.4,6393.63,10606.13,9359.16,1951.22,2238.57,3798.42,1151.78,1563.34
1-February-2013,7636.78,10885.84,14465.16,1658.94,10443.77,1693.98,7715.83,2460.47,5934.38,2811.2,8079.3,1909.72,6367.29,10523.82,9374.93,1952.43,2212.59,3774.36,1127.28,1566.83
4-February-2013,7600.96,10936.99,14389.34,1646.08,10377.87,1688.37,7677.35,2433.08,5917.3,2807.18,7965.97,1905.86,6352.02,10406.89,9269.7,1925.95,2201.84,3767.31,1123.75,1550.43
5-February-2013,7563.84,10905.67,14302.1,1643.74,10329.22,1684.21,7557.14,2414.18,5856.54,2791.74,8034.37,1889.51,6342.09,10330.07,9209.68,1911.56,2193.96,3752.75,1105.97,1546.49
6-February-2013,7570.57,10906.6,14253.68,1653.51,10233.28,1689.08,7561.67,2407.5,5875.34,2793.13,8026.86,1880.54,6381.64,10360.45,9192.98,1902.15,2211.18,3775.44,1112.13,1539.51
7-February-2013,7530.01,10938.82,14182.67,1635.27,10119.1,1677.75,7309.06,2391.56,5877.23,2780.36,7959.08,1869.26,6421.85,10240.7,9120.99,1875.71,2178.7,3773.76,1086.88,1516.84
8-February-2013,7479.3,10809.65,14102.99,1604.96,10167.8,1662.12,7317.83,2363.84,5819.85,2763.49,7874.42,1861.32,6477.18,10066.53,9016.73,1869.39,2152.75,3799.9,1091.76,1509.34
11-February-2013,7472.69,10821.87,14151.15,1601.82,10085.85,1659.91,7328.06,2359.54,5802.01,2762.48,7932.77,1859.66,6455.58,10072.96,9000.15,1874.76,2172.39,3783.42,1079.76,1513.43
12-February-2013,7491.83,10924.07,14240.13,1592.41,10093.56,1654.16,7354.46,2397.9,5817.9,2772.36,8027.19,1865.85,6415.17,10037.52,9137.27,1869.5,2086.33,3771.0,1091.83,1508.89
13-February-2013,7485.09,10952.75,14209.14,1582.3,10003.36,1646.7,7334.21,2404.68,5776.28,2772.29,8012.2,1862.77,6497.79,9912.37,9148.29,1840.31,2062.26,3807.8,1096.02,1487.83
14-February-2013,7419.94,10789.6,14116.72,1573.96,9776.13,1629.74,7252.11,2363.74,5801.89,2748.45,7923.13,1823.48,6515.36,9916.6,9002.9,1817.28,2037.35,3788.94,1058.16,1479.97
15-February-2013,7416.24,10836.08,14146.3,1574.1,9763.24,1623.41,7241.71,2344.18,5808.34,2753.14,7899.28,1833.3,6477.68,9904.1,8928.35,1817.21,2036.63,3778.69,1071.79,1483.59
18-February-2013,7437.83,10849.26,14164.29,1580.2,9878.03,1625.5,7225.42,2338.71,5822.41,2766.47,7900.72,1851.17,6445.7,9952.68,8925.24,1835.89,2078.9,3760.89,1068.77,1498.18
19-February-2013,7503.39,10953.54,14243.27,1596.79,9912.36,1641.7,7244.12,2361.82,5865.44,2784.11,8009.61,1866.04,6552.49,9993.25,9016.85,1857.15,2118.33,3802.35,1056.28,1509.65
20-February-2013,7505.17,10924.34,14188.86,1595.06,9865.91,1642.02,7144.97,2401.48,5838.09,2774.69,7995.7,1858.75,6591.69,9932.7,9170.01,1850.68,2134.64,3813.27,1047.6,1507.45
21-February-2013,7379.41,10760.55,13831.92,1553.75,9661.22,1616.65,7147.49,2358.15,5757.36,2714.5,7957.64,1819.45,6550.44,9612.13,9007.41,1823.92,2084.98,3772.99,1021.48,1492.16
22-February-2013,7384.79,10700.9,13855.12,1552.86,9677.21,1620.04,7136.48,2366.86,5676.19,2708.46,8019.85,1816.86,6605.08,9561.05,9059.97,1828.17,2113.12,3822.99,1063.65,1498.83
25-February-2013,7365.7,10784.87,13818.58,1542.11,9514.86,1612.64,7114.0,2336.73,5658.86,2706.41,8021.64,1800.62,6727.82,9457.97,8964.79,1827.12,2062.59,3871.9,1054.33,1497.31
26-February-2013,7248.08,10487.67,13586.39,1516.41,9282.72,1579.8,7050.43,2261.99,5628.31,2647.29,7867.07,1757.98,6787.55,9240.47,8689.98,1803.55,2023.57,3901.74,1066.82,1482.45
27-February-2013,7300.19,10553.03,13695.69,1528.56,9506.29,1594.72,7111.5,2288.86,5690.34,2672.03,7863.71,1781.73,6722.55,9343.34,8792.03,1822.32,2066.52,3892.87,1093.93,1486.85
28-February-2013,7163.69,10458.61,13203.87,1486.44,9184.5,1567.92,7172.11,2252.31,5669.1,2581.53,7810.33,1742.51,6754.33,9067.95,8648.06,1744.07,2010.35,3897.06,1085.16,1435.28
1-March-2013,7188.55,10615.61,13241.87,1492.9,9333.33,1582.36,7401.46,2253.22,5664.26,2592.61,7819.11,1760.6,6763.05,9124.8,8644.57,1757.96,1931.4,3888.49,1053.8,1443.45
4-March-2013,7139.63,10532.97,13277.13,1451.79,9160.31,1562.0,7242.68,2248.64,5647.54,2587.05,7808.06,1736.08,6753.38,8893.09,8626.57,1738.92,1887.95,3886.03,1060.18,1425.09
5-March-2013,7250.28,10720.39,13528.53,1489.84,9295.79,1585.33,7258.64,2283.2,5679.24,2629.97,7914.66,1770.38,6854.4,9128.59,8759.71,1753.18,1947.03,3942.19,1076.9,1442.3
6-March-2013,7302.59,10755.0,13616.18,1512.16,9525.41,1590.4,7226.79,2301.91,5619.62,2650.27,7928.66,1807.69,6944.59,9329.08,8833.09,1764.32,2034.94,3983.28,1079.14,1446.11
7-March-2013,7353.31,10832.79,13733.93,1508.56,9676.88,1608.64,7185.83,2303.88,5655.1,2671.25,7982.61,1823.01,7059.6,9288.87,8844.52,1772.05,2069.08,4036.49,1075.06,1447.3
8-March-2013,7444.69,10875.92,13979.32,1527.38,9830.36,1621.43,7263.64,2349.17,5764.04,2724.37,8058.51,1840.06,7010.98,9458.68,9022.29,1791.03,2074.4,4021.96,1087.26,1465.53
11-March-2013,7442.65,10827.25,13945.26,1524.25,9888.68,1622.78,7163.57,2336.33,5758.56,2728.09,8101.09,1842.87,6963.97,9405.46,8981.66,1800.33,2101.78,4000.66,1089.47,1473.36
12-March-2013,7407.21,10835.69,13816.85,1520.15,9799.9,1615.4,7020.82,2335.42,5786.97,2703.17,8069.9,1835.93,6918.99,9338.68,8980.01,1775.84,2075.76,3969.32,1070.0,1459.51
13-March-2013,7324.26,10669.43,13515.54,1502.14,9716.4,1592.71,6910.59,2311.95,5815.76,2647.11,8054.69,1816.03,6837.29,9231.51,8883.0,1759.43,2062.65,3926.36,1072.65,1448.57
14-March-2013,7391.39,10710.87,13796.47,1510.18,9846.34,1604.61,6810.59,2343.15,5849.19,2691.98,8064.48,1832.03,6883.9,9314.08,8994.75,1773.88,2107.61,3951.68,1069.69,1454.57
15-March-2013,7347.3,10625.27,13565.99,1500.78,9787.88,1604.69,6979.87,2318.71,5849.24,2664.1,8059.45,1808.91,6900.84,9261.94,8888.31,1767.12,2048.37,3952.34,1054.64,1440.44
18-March-2013,7300.54,10472.49,13475.58,1478.4,9784.37,1589.68,7001.94,2287.11,5889.01,2642.81,8083.45,1799.69,6864.3,9045.62,8781.33,1753.46,2023.53,3929.53,1045.28,1421.43
19-March-2013,7185.87,10337.95,13209.63,1448.02,9521.55,1562.99,6914.58,2251.29,5864.86,2581.44,8064.33,1759.05,6817.25,8810.96,8665.87,1718.58,1950.09,3878.85,1003.24,1408.68
20-March-2013,7104.52,10345.63,12932.33,1425.18,9327.75,1546.86,6914.99,2227.41,5904.1,2530.09,8060.26,1732.26,6825.31,8693.93,8569.62,1673.11,1859.03,3851.11,961.96,1371.95
21-March-2013,7048.45,10114.98,12892.01,1408.14,9112.8,1526.37,6968.82,2200.75,5869.04,2525.38,7996.22,1688.77,6843.92,8612.14,8468.33,1633.25,1804.95,3874.29,997.9,1344.34
22-March-2013,7031.75,10115.33,12866.93,1414.38,9123.58,1525.84,6825.22,2187.41,5853.3,2526.7,7952.69,1680.17,6787.91,8625.34,8422.26,1637.7,1781.36,3847.2,985.57,1346.38
25-March-2013,7010.02,10036.26,12781.91,1406.34,8992.0,1517.95,6854.28,2201.06,5829.24,2517.89,7933.35,1664.51,6777.45,8564.01,8463.18,1646.84,1795.52,3836.06,971.16,1351.79
26-March-2013,7012.77,10071.09,12820.89,1398.26,8825.86,1514.65,6963.21,2162.51,5895.15,2532.31,7940.16,1655.88,6807.8,8528.7,8289.26,1629.6,1760.53,3861.25,990.8,1339.88
28-March-2013,7084.96,9994.23,13033.35,1425.76,9017.59,1521.89,7094.55,2170.59,5919.19,2569.01,8008.09,1675.46,6885.46,8758.32,8326.6,1646.5,1780.09,3900.94,993.4,1359.52
1-April-2013,7123.95,9919.65,13115.2,1421.09,9168.97,1532.62,7124.41,2178.63,5916.66,2584.13,8085.46,1696.59,6910.38,8651.71,8361.89,1664.51,1875.69,3920.86,1002.79,1376.66
2-April-2013,7198.2,9951.64,13233.89,1443.18,9341.75,1542.12,7242.49,2223.1,5920.84,2604.29,8232.99,1724.7,6976.25,8831.05,8528.4,1684.9,1888.68,3955.08,1006.91,1393.04
3-April-2013,7116.05,9729.57,13034.76,1421.89,9127.89,1518.87,7140.2,2182.7,5916.57,2568.38,8246.64,1693.79,6912.64,8647.01,8372.87,1685.9,1838.11,3906.55,978.53,1393.59
4-April-2013,6994.6,9688.29,12789.0,1382.67,8979.47,1495.84,6993.88,2162.51,5824.91,2521.22,8203.35,1663.78,6743.0,8491.92,8279.82,1656.34,1775.72,3811.16,952.41,1372.47
5-April-2013,6975.85,9741.8,12742.79,1383.97,8914.64,1500.55,6939.63,2193.99,5723.78,2501.99,8208.56,1657.07,6730.9,8518.54,8416.78,1647.12,1770.2,3798.59,941.21,1371.81
8-April-2013,6968.26,9775.72,12642.35,1382.13,8836.85,1499.39,7021.49,2203.84,5767.6,2480.57,8266.74,1651.92,6664.93,8466.73,8463.28,1657.74,1772.15,3784.82,975.38,1378.67
9-April-2013,6897.91,9816.03,12538.86,1377.79,8768.51,1488.02,6937.58,2169.91,5684.58,2460.56,8214.02,1649.91,6524.71,8436.62,8323.28,1638.15,1748.3,3713.79,960.04,1362.77
10-April-2013,6965.18,9883.96,12756.15,1382.76,8891.41,1496.06,6974.16,2175.36,5661.74,2505.39,8240.93,1669.0,6658.2,8465.28,8344.54,1649.23,1771.04,3791.91,987.44,1373.29
11-April-2013,6998.72,9963.19,12951.08,1377.91,9002.46,1495.75,7001.4,2166.09,5681.49,2520.68,8310.57,1691.8,6794.2,8402.41,8309.53,1636.73,1810.14,3848.33,978.42,1360.19
12-April-2013,6944.14,9920.53,13075.56,1389.04,8940.19,1494.15,6958.57,2175.8,5792.43,2540.01,8289.1,1685.97,6040.48,8415.35,8362.56,1653.48,1801.46,3506.81,975.86,1373.73
15-April-2013,6978.19,9823.52,13201.03,1383.86,8991.33,1493.09,6815.52,2222.3,5876.31,2561.72,8224.87,1686.09,6016.25,8313.35,8561.17,1644.39,1803.48,3504.23,989.69,1372.68
16-April-2013,7103.02,10072.93,13588.6,1400.48,9218.48,1520.37,6898.3,2261.28,5997.26,2635.92,8344.67,1715.5,5986.11,8373.05,8720.21,1684.25,1844.75,3501.04,1012.83,1402.02
17-April-2013,7109.67,10189.47,13715.31,1418.06,9216.14,1532.57,6919.48,2215.57,6072.42,2642.95,8435.53,1712.75,5917.9,8479.01,8534.95,1681.33,1861.92,3474.0,1013.31,1396.58
18-April-2013,7204.83,10420.11,14056.76,1423.47,9458.33,1553.99,7112.02,2241.29,6097.22,2709.88,8447.51,1753.08,5899.79,8486.25,8649.6,1698.17,1896.61,3491.52,1048.64,1411.92
22-April-2013,7275.57,10453.71,14394.94,1433.27,9773.01,1572.99,7414.7,2251.03,6131.8,2766.13,8464.2,1792.8,5759.68,8658.41,8665.72,1732.22,1961.19,3447.64,1067.99,1435.62
23-April-2013,7272.52,10465.78,14347.86,1428.46,9647.12,1572.71,7329.83,2263.57,6129.94,2760.89,8520.18,1776.68,5796.62,8635.78,8709.84,1733.32,1947.96,3460.05,1065.97,1435.07
25-April-2013,7349.71,10757.78,14544.92,1449.3,9729.04,1595.0,7294.8,2292.48,6165.59,2803.82,8694.05,1797.59,5701.05,8758.09,8834.26,1753.53,1935.55,3431.02,1081.19,1458.27
26-April-2013,7299.22,10848.28,14343.35,1431.67,9756.89,1594.36,7288.34,2254.56,6116.45,2780.94,8624.83,1802.05,5614.92,8636.85,8691.77,1732.5,1892.92,3413.32,1119.65,1450.3
29-April-2013,7347.2,10905.69,14411.38,1430.02,9764.53,1609.56,7465.5,2263.66,6257.27,2788.78,8617.73,1805.45,5672.99,8569.04,8739.34,1757.46,1921.89,3448.67,1134.41,1464.67
30-April-2013,7385.25,10957.88,14363.74,1436.17,9718.8,1612.26,7432.45,2258.17,6548.52,2772.49,8691.2,1804.39,5709.64,8651.05,8711.02,1761.92,1901.32,3474.24,1140.71,1463.81
2-May-2013,7466.33,10996.62,14531.74,1440.87,9873.17,1626.08,7501.34,2280.08,6600.08,2809.45,8740.61,1820.74,5855.39,8661.92,8794.29,1780.64,1929.41,3546.03,1150.05,1478.44
3-May-2013,7414.09,10831.43,14183.6,1448.32,9964.21,1619.18,7421.56,2261.63,6577.18,2752.49,8759.44,1816.26,5881.34,8786.5,8706.8,1770.06,1902.66,3563.27,1157.94,1459.78
6-May-2013,7456.13,10981.89,14182.29,1471.27,9955.66,1639.35,7533.56,2282.79,6526.85,2755.24,8798.16,1829.03,5991.62,8960.04,8797.73,1773.23,1906.73,3618.56,1164.73,1460.95
7-May-2013,7533.35,11105.38,14436.99,1478.97,10045.08,1651.8,7591.17,2290.66,6657.58,2794.95,8875.41,1849.92,6008.01,8967.32,8840.03,1785.75,1933.35,3638.13,1189.04,1471.14
8-May-2013,7558.77,11054.1,14453.21,1481.05,9980.1,1651.14,7586.14,2295.62,6752.61,2817.9,8882.43,1846.62,6007.4,8934.74,8850.12,1780.14,1932.82,3635.14,1170.03,1468.07
9-May-2013,7534.53,11020.69,14405.92,1472.7,9986.13,1639.24,7519.45,2280.43,6759.35,2806.95,8738.26,1842.36,6059.54,8804.54,8795.59,1781.38,1911.65,3653.34,1165.33,1467.71
10-May-2013,7579.68,11263.33,14583.82,1477.31,9990.78,1655.04,7672.11,2280.84,6855.39,2829.34,8768.68,1853.69,6072.63,8785.28,8817.28,1776.11,1918.59,3658.13,1163.97,1464.06
11-May-2013,7601.18,11268.85,14616.96,1477.31,9993.35,1655.04,7705.61,2280.84,6884.57,2829.34,8904.33,1853.69,6056.79,8834.86,8847.47,1775.46,1918.23,3656.52,1163.97,1464.06
